300309 36271 5138,45688
29944 700443,260
12856 4380 9051,7859
18055 25388 63 79,2759290
1713 3349 85,1463187
106 2777 43 5509,2100173
3498 669,122317
3033 42 826,1890304
50 709,1920047
11015 1240 5064 874,220448
181 873,348072
1778 434 527,605960
1007 315 5052,354887
1320 435,396023
1048 7677,157055
2098 3874 6893,297294
1214 49 5227 74,2615755
2115 2163 66,1130498
14915 1527 38,1847802
14119 2701 41,1619580
5 812,5109332
10884 1953 3519 5522,57748
1287 3664 538,153411
2201 2685 3141 354,757886
1849 392 80,1834814
63 79,2758920
183 4988,244328
4054 7244,47326
1304 1849 38 5225,2043931
631 683 8525 8526,289195
1870 323 4127 812,487484
11682 2360 2851 63,1536273
759 901,389077
2042 2364 8257,181833
376 434 5565,720705
1732 42 9312,1808150
2018 770 79,1964390
114 1547 713,435099
1849 3498 41 42,2859887
17808 1849 733,472764
438 816,234930
1617 795,262716
2664 31165,34771
2042 24539,33461
1625 2115 5235,111336
1526 2663 754 822,439171
310 314 422 762,737804
1296 1573 4907,136500
38 5999 6852,1852195
18567 2364 508 8379,356078
41 42 504 63,3362772
1659 299,284836
1514 381 9062,355679
213 2147 97,1498922
1066 219 326,620425
106 1095 151 323,1372612
2437 354 950,518404
20382 23269 4935,120344
2201 249 646,293987
1849 1952 3089,390659
38 5891,1841231
1168 974 976,346234
104 5653 795 90,1773004
2525 4502,52922
13292 315 666,386054
316 43,1847138
18425 23269 63,1575029
10748 1849,377911
435 822,560003
1827 861,131253
40 9438,1460180
434 64,1792484
5508 8989 8998,61074
19837 323 438,486702
3027 428,315047
1075 445,260943
1243 2871 304,354309
13500 2685 2690 38,1980635
2709 5 8501,5108477
299 6686 6852,268549
12694 2685,329802
1710 385 4217 4910,221761
11219 2163,40414
314 315 376,761360
1773 1902 5,5109074
10748 1518 3141 7788,197957
1048 4988 60 66,2198011
64 879,1600559
12694 310,171022
5 5506,5106403
1511 2710 376 381,609727
1896 605 816 831,385544
1214 1511,169689
6189 91 972,1265149
21282 5167,27125
2701 7669 8306,93253
1320 2098 79,1943855
2871 315,361379
2507 38,1885228
13804 429 6886,175185
193 2372 3876 429,442491
1515 2086,100245
1336 2023 434 823,669095
1154 3273,34548
1849 4696,386468
1311 1562 79,1919369
106 3329 3498 464,707129
314 4076,339460
3324 79,1888843
206 3255 381,478257
177 1821 3813,346795
331 355 5161,314422
43 582,1814408
2097 354 41,1814582
118 172 299 31,2435377
435 878,530264
1522 488 574,276982
184 1845,589705
2191 752,140911
187 437,441464
2663 31165 50802 752,145524
16269 394,219016
5914 80,1447957
2250 3114,147289
4448 666 992,170435
2209 3324 426 79,2008184
1857 5332 80 822,1642324
2086 223 2663 7244,379007
2615 603,94864
445 8029 901,400746
6002 606 7802,114178
1036 385 7448,170473
2685 435,614751
104 2373 8386,556488
1147 331,200543
2526 326 8366,471436
1194 434 435 85,1831047
1146 1442 2528,156079
1514 210 2251 376,468735
6701 80 877,1582655
1749 354,393150
1719 2896 3873,129896
1095 4789,202772
177 2023 3644 4809,442241
63 8380 859 9956,1615089
11694 2115,60154
1357 1800 4448,101362
1245 2615 3412 941,256895
192 2232 394,354342
1042 2364 4987,186099
2251 2873 901,280417
1245 1337 3349 5862,254111
14119 187,246461
312 7206 79,1990745
376 392,454684
2507 2670,112639
12960 2685 6893,427792
1314 3281 6052,108360
151 326 5235,913479
4698 821 879,303435
1160 1792 309 57,1746310
376 381 5899,514640
1337 1761,167921
106 1856 194 3281,966402
15870 2360 63,1519846
3148 333 80,1532668
19837 2909 309,162933
1571 8632,104027
2250 631 8257,227536
23269 361,183584
1719 64,1542483
1301 1419 2530,174975
1016 15795 2151,125173
422 425 432 5228,501909
1517 173 178 6189,499131
42 4964 871,1898031
37301 79 8437,1903333
1523 316 4845,249120
1441 173 355 38,2088506
434 50,2101465
2685 392 6893,596135
1033 2372 434,569935
1181 1897 337 41,1817451
1301 2216 2357 5763,166005
173 177 4513,571360
310 41 42,2746157
104 3831 8202,554953
2807 4808 5821,96979
1275 42 4847 5225,1818965
2061 2807 3031,63771
31165 50802 752,127268
1942 49 5467,1737245
2060 2479 3271 879,217121
12309 4404 9692,60446
15488 1593 6051 793,153348
1448 315,337826
194 2501 79 941,2128644
113 1263 505 634,471564
1849 19768,361845
12322 2437 4936 757,265737
14120 4661,17883
1851 5168,51110
1935 538 838,278012
1529 1582,59056
1892 7205,32923
135 15870 2360 93,1639321
1594 23269 2753 701,394585
2709 941,196133
2364 276 4492 9237,413112
1215 86,1292745
5 7244,5106905
1301 2364 3037 63,1642615
2540 316,256360
5041 79 812,1941860
1245 1314 2670 315,399665
12119 19768,44784
1296 1311 429 5654,316799
1274 74,1387753
42 577,1865519
134 1371 1608 5803,316616
2338 2685 6448 7121,355234
4670 7209,45544
131 391 9504,423919
1561 69 704,1459344
13016 4006 64 901,1677795
1856 28717 423 608,481769
394 79,1981797
134 8380,284663
1524 1617,102194
3278 3283 63,1520347
106 1849 46879,895938
1060 1659 323,419091
2777 392 757 784,516250
1065 1857 4054 79,1917415
12694 3159,38475
2962 5808,28223
1849 7804,375482
2092 309 3956 79,1978724
11694 323,369786
1005 7003 759,203398
1311 150 4808 5610,362291
1719 431 4816,182611
2685 326 3874 49,2117981
1184 1897 326,536744
1214 6893 8525,357117
1571 376 5 8515,5112112
3033 6238,92010
12563 210,150647
381 7870,316285
1168 93512,147536
1454 227 4935 6002,214448
1016 186 666,333068
328 49 6448,1934011
26596 35424,16726
13 1517 1967,2537315
1926 4698,38355
11598 237 842,348702
38 989,1898251
2164 28 381 9062,1902085
2098 2335 6893 918,392980
315 608 79,2075091
1016 1093 323,395574
23269 8366,104305
1710 79 91,2562839
106 1168 505 6221,824183
1849 7804 7946,384700
1048 1164 1763 1881,209309
1522 3255 3329 974,221861
1710 79 9488,1921960
2685 299,545152
1211 3300 393 426,395410
3172 839,99142
1282 756,172308
2092 4670,60318
1314 4492 93,1445007
112617 323,356413
10365 5434,17478
1419 1507 17853 274,185916
1473 2764 2871 445,295166
2130 326,472166
394 63,1627262
1813 5579,29322
13032 1304 48 66,2314904
2878 551 586,201378
106 1571 482,812412
1337 5862,175670
2701 3114 731,244490
1033 2372 316 3539,356542
1337 311 701,613955
104 57 63 79,3539278
2769 2934 403,169538
5227 7494,47402
1033 1892 41,1655633
11864 425 5718,158209
1147 6893,305170
207 2764 4058,365619
104 197 5653,722745
151 1976 299,771430
1452 2440 314 376,581959
69 9488,1385918
26596 2685 328 35424,583814
14772 1744 425,165969
2381 711,140588
1188 230,154028
309973 6800,3026
189673 67764 99185,284
549458 68657,288
108706 110170 142273 7087,3399
130669 473311 610388 626557,44
19585 49977,701
114630 23411 588243,718
540159 675434,22
157373 302125,16
199810 199832 287263 9862,2123
405416 717432,57
10852 10854 36711 64892,1817
14039 84580,974
725409 831134,62
13960 53560,1062
153421 97785,56
304121 508469 533926,380
526914 8571,3547
182618 44610,409
202061 337105 368209 40918,519
19497 288580,821
298174 60383,208
41696 60691,370
30743 308746 52641,977
166762 41917,360
216741 27615 8976,4171
250160 282434 31330 42777,678
272867 422450,22
35827 513692 61843 89335,406
120732 29070 85399,499
393077 402117,45
154366 746420,236
132470 604667,18
127465 232882 261294,175
30248 7717,2861
102529 183913 183914 183917,233
134609 47451,339
144293 20088 69082 90767,1329
149883 196224 52760 851924,785
28752 583800 89463,871
104224 197857 289714 85980,409
152493 392108,15
160095 224115 40084,199
106686 162652 262240 262241,353
12355 30787 32086,1227
161257 28806,508
38424 9364,4869
237063 853308,144
542975 8158,3540
26253 47329 633669 9523,2345
184064 83921,194
113679 85128,876
16230 28685 374312 712317,788
91233 95216 95218 95219,219
18863 52598,926
364700 829221,11
11776 15715,843
130300 130317 130318,70
144125 144148 144149,73
708044 784130 831499,44
167089 29289 30271 55199,1621
10383 31299 34675 6046,3675
12256 20215 40110,1351
12023 34603 79154,1222
22028 3760 55373,5873
186959 44565 641069 88399,1351
129718 33563 394886,764
27859 3506 39020 4312,8016
162132 22743,360
439959 439960,7
500526 60085 60089,306
240836 658848,270
126890 476707 61539,345
24094 89477,473
202665 5462 56080,4151
