68 7123,2361976
102 109 279 80,4284496
181 781,1162851
115 320 332,1129360
1257 16,4697344
599 60,3587520
5800 615,239969
1149 310 67,2800694
1089 16 18 3064,8188683
100 525 83,2922910
2730 5,15647654
2370 2412,87906
2903 66,2569928
1531 68,2491131
200 2491 84,3122439
114 18 3159 3429,5164640
142 2406,462868
316 636,504498
1212 2306 453,322484
85 975,3047141
3684 66,2583046
3707 64,2417704
166 1857,765355
232 399,477108
109 126,2062916
404 42,2931255
2289 853,131593
1620 2854 295 405,824000
1043 1065 181,1336604
2945 521,165915
139 140,719343
1760 7123,85065
1055 1856,198997
14303 269 558,478434
438 516,548035
379 737,292450
1430 1653,197060
142 3644 54,2357092
143 284,1068621
295 3260 346 680,971612
1570 363 54,2225127
181 26 65 85,7837364
181 60,3888164
331 417,860287
142 275 922,1033668
1529 762,180522
1973 5373,88955
109 1158 1668 1996,1505974
181 2005,1029708
61 685,2306159
1065 522,530907
1819 4216 5702,249394
107 16 18 680,8578534
2285 44,2750512
1856 2546 726 79,2883630
415 647,467502
348 373 586,1000446
496 8218,343662
256 428 72,2401289
428 80,2547542
247 967,564431
46 7123,2423412
1118 60 790,3208503
28 444 54,4960276
415 426,764640
140 462,511562
1062 2751 56,2331458
352 651,462507
143 3684 64,2944423
1165 335,406494
1312 673 921,462132
1594 778,283938
1159 2337 5344,181728
2807 3684,72575
1099 1115 18,4845284
1208 335,502751
4071 484,229735
166 1668,720199
320 409,622405
2064 426,561338
18 3022,4735196
181 2491,1114716
2093 310,466937
58 870,2595600
238 726,722745
1845 269 346 84,3117712
359 473 862,823045
1187 16 2732,4741170
1050 2168,166405
1056 2945,145009
109 473,1683263
1359 181 2289 85,3683686
6657 726 7616 8,15273489
1116 1452 738,199478
144 1476 1943 262,843089
67 970,2410213
17 58 99,7793099
339 629,485463
142 69 886,2931915
2897 781,221457
1055 181 2830,1154978
1107 181,1101663
321 79,2754004
231 234,759323
3283 426,449572
1149 1530 389,312592
1628 295,614735
1062 1814,154901
102 1845 198 4415,1195659
1697 632 7807,259179
1279 2377 3260 67,2460835
1530 16 636 790,4954546
18 79,6600928
444 80,2472548
1046 1523 65,2458391
1083 58,2551921
60 90,4287865
426 458,686580
1362 632 673,354053
1561 403,504227
2356 603 629 657,800209
1196 1208 1422,265491
16 4150 69,6189105
911 965,395735
320 983,479412
44 951,2782940
1026 295 47,3231397
405 44,2848285
2695 58,2468603
1810 85,2828588
59 60,5412380
1192 17 2599,4598712
126 15102 1919,1010943
1047 44,2760802
2755 28,3323236
16 27,6895526
1055 181 2168 61,3235133
128 320,666081
2425 4222,111530
2477 335,437314
4071 526,356787
2491 675 947,524904
1383 609 764,363260
2210 428 6079 859,465430
1107 1345 151,488263
1943 23 345 803,3903127
1046 511 644,697088
18 743 811,4939114
