284 678,505
121 160 2036,80
4755 7468,5
213 624,6060
1144 33 4489 4693,5
559 851,107
133 244,84
2450 624,39291
1598 5465 624,1144
268 4560,13
244 4560,101
1036 2969,1356
2100 624,523
2034 283 882,6
244 685,156
279 677,22
1766 213,1019
276 68,8
3686 4489,23
3267 51,7
2430 624,522
55 5651,93
11850 196,6
2258 624,2093
326 55,3710
220 55,865
1036 4581 4732 71,37
160 1926 3792 636,1756
33 88659 949,12
1144 1862 274,20
1820 2104,49
121 1849,198
284 3068,21
239 284,1110
1349 5270,11
1598 282,694
1818 198,1781
196 6780,23
1144 23778 4489,3133
512 55,1274
37355 538,6
1598 807,177
284 538,39735
10110 624 764,138
4051 8339,28
22842 3515,9
564 58,155
2258 268,594
110 1459 54649,388
22723 284,8
2 4642,443
110 1459 56522,95
1421 6520,95
1598 49843,20
1192 198,18
150 244,3573
1036 3663,858
244 2753,1315
124 2536,168
198 4364,213
139 3172,6
110 56707,383
39075 4738,59
2232 284,85
17379 213 624,334
1260 3204,101
12159 1589,66
268 7432,8
268 9098,8
5898 8113 8114,44
48 5565,861
3515 5824,6
10764 284,50
483 624,192
1024 2,171
2450 4755,7
1175 4738,9
1132 58,165
1298 2457 284,5
1992 2682,5
1865 624 9111,6
10490 11100 2104,1136
4778 624,983
5325 7170,8
2900 4755,44
10521 110 1459,417
1144 198 4489,65
1585 275 55,18
23778 3726 4489,362
1023 78 79,48
1005 564,5
2038 225,5
2450 78,210
1820 57,11
244 4080,130
268 274 3068,6
1598 2449 624,1453
2906 7,92
6123 8898,38
1375 419,5255
1195 1210 268,26
1036 26681,44
3515 538 7088,27
624 820,20
4738 7582,13240
4377 624,3220
214 6400,39
1230 1849 7,61
21853 3792,13
1038 196,397
4799 5118,8
110 419 56685,35
14266 1685 268 4738,14
624 6684,1525
116 29,84
11575 3515,14
1183 71,574
145 2719,20
1132 4364 55,26
1838 55,784
1144 48,4772
150 538,359
1144 279,131
121 1598,219
1403 55,265
2269 268,6
624 8612,18
247 57526,9
198 2712,218
198 807,5848
121 2,1365
11406 1144 33,18
2618 284,1677
1259 59,318
1144 33 4489,4095
1036 998,718
1036 121 4732,136
1336 582,471
1298 2009 5565,5
2258 4377,703
538 8832,11
2 2450,591
121 22846,22
121 35,64
284 573,225
1122 284,983
268 624 85 8898,23
18596 3515 66853,7
2 7732,7
12144 23994,635
2077 764,173
1584 1626 2,14
121 232,74
1585 55,1123
225 3525,15
4738 5158,19
2618 284 85,172
2 822,612
30602 477,71
184 5745,66
2 7108,46
1584 2 606,1419
1808 282,13
185 2 3680 92,7
213 8553,271
1589 268 3590 624,346
1683 55,118
284 5098 55,25
3100 84,24
196 55 736,336
2117 9,11
11115 1598 624,29
1926 5620,105
1849 4738 6579,5
284 538 6020,8
1298 4753 5565,151
1210 624,8628
30601 71 872,118
4175 459,34
1598 2836 624 9271,11
145 721,51
198 5644,40
1038 55,1847
160 16409,6
5114 5115 5116,394
23515 63932,11
1195 546,23
244 326,3239
1259 284 55,243
284 605,320
1298 639,56
11814 4732,75
1259 1298,173
250 624,1758
139 284,539
1459 419,13233
284 326 3506 538,8
2450 5854,105
122 7468,14
284 68,343
1132 1584 2,636
247 7764,433
2293 33 4738,110
1242 5392 9427,10
1685 1984 4489 5821,34
11496 5130,8
1144 4489,6627
13396 139 278,108
246 8553,41
1144 36246,10
2815 51,948
132 984,4899
55 6238,50
1109 1459 56711,14
31397 51,5
13137 160,892
110 1375,5682
2190 3680,28
196 3684,10
150 624,9386
10503 121,30
1210 190 268,42
84 872,198
1259 3515,586
1527 5885,190
1598 244 764,753
1979 624,992
1144 1589 33 4489,22
2100 68,130
1434 2682,82
1036 4489,194
1210 268 624 9811,1828
1144 7582,15554
2732 3515,9
2 2278,769
4701 512 624,8
395 55,31
4364 676,16
1259 99,163
1298 4938 5565,1115
1144 247 4738,89
284 5659,26
198 3041,6006
1829 71,21
7639 8307,5
412 8553,125
1091 55,190
2 58,3164
1210 24455,19
1849 4521 7 9,46
5001 5002,410
1781 2460,20
1259 1683 268 3590,5
58 8399,11
145 2815,58
268 3590 412,1873
11444 267,17
2718 44,11
244 624 8898,213
244 2450 624,1130
11806 15334 1598 764,13
225 64,41
2 624,3296
2279 326,1209
55 7990,10
185 3792 4753 636,1665
1838 2450 624,485
33 79494,39
284 8054,9
288 624,159
3424 8113,2169
624 71,4660
284 9195,19
538 606,677
132 55 984,4875
22921 624,44
5465 624 78,11578
11079 5465 624,2471
274 4898,167
29 9597,69
2619 930,5
1589 2607 4701 4738,141
1063 2790,6
244 3076,21
125 3515,17
12123 284,6
1127 449,328
1144 33 4738,17122
133 196,93
1598 3369 764,137
257 3622,7
14067 538,8
1132 55,10122
2 4153,46
124 5720,370
1584 19006,19
2 3755,866
185 19971,8
1375 56702,13
284 5440,536
247 668,927
1128 225,27
1964 20110,13
271 4248,25
238 393,121
1599 764,163
4642 55,456
3515 3602 538,31
14813 284,14
196 55 573,12
1259 1906,59
15169 268,93
1698 4639,50
110 419 56650,65
132 3655,10
238 2815,134
145 94,1292
139 1726,32
1109 5187,4141
624 70571,7
121 544,94
160 4135,40
11079 5465 9196,6
11079 1109 1598 3373,96
33 44518,8
4581 6040,22
1144 1589 6205,6
244 678,832
1491 196,7
23775 244,5
17111 4799,7
284 3515 538 9098,6
1036 11745 4938,9
1024 75,294
4389 624,386
2363 8,748
606 989,23
1585 624,10131
2 6555,28
55 58,1428
198 20407 2682,8
11265 356,6
196 2902 55,44
1183 624,360
244 4265,28
244 5049,1823
1585 1979,259
2 225,1271
25666 284,189
244 3740,286
1018 4377,22
1298 2916 3515,7
268 2687,254
4738 4864,52
139 2514,5
