451344 723746,40
28968 327,6
178000 217490,89
105150 242111,18
11159 12826,18
171324 29664,8
74091 74095,10
21966 600516,5
233525 26008 28279,6
364118 60670,10
344564 344565,47
197350 197366 31209,17
15628 65154,14
384213 547453 786574,5
34194 360343,51
35802 55823,17
152753 21284,6
105148 105150 172642 172643,24
126380 254459,11
104966 138650 85822,18
22311 22312,17
175207 195056,17
155720 296627 424263,7
107258 27759,6
268765 432651 52495,9
324553 63884,13
378027 785387,59
270408 344276,5
1389 261951,7
31144 31145,25
63462 65195 66009,14
226599 304197,9
120053 558313,15
108198 240821,6
22710 33008,8
18414 20357,9
146759 34900,141
114052 97631,6
783813 87869,38
106283 218457,12
326167 44146,57
151335 48431,9
56525 57374,7
102905 36799,19
248389 7801,9
392810 48458,6
67356 89452,19
108245 108247,34
29029 6318 92041,6
126804 186483,10
118534 140813,5
229537 85971,6
143689 85574,7
34495 60945,17
16641 44036 45197,201
240717 328001,27
103777 40087,12
168895 47042,18
2131 49966,9
34890 45604,5
29363 29366,6
660095 660096,26
24102 32629,7
56619 56620,47
20554 55788,5
417326 64276,36
151887 379581,82
172303 71216,11
13906 59483,5
27252 58608,10
580601 600363,11
66746 68861,29
143732 41475 729880,16
179587 8969,6
14639 1787,5
135509 74260,132
309344 32295 45966,5
12329 801430,38
185420 99989,6
106331 247083,25
1129 194286,46
72104 72106,5
449508 725160,35
248607 25658,23
26326 37343,7
85207 85766,167
217836 74666,31
176564 38660 49769 83913,6
15376 18693,82
21679 90891,33
23284 81754,12
171542 8863,5
20410 43134,180
102790 198650,220
124516 28622,8
17779 20663,5
53740 571741,115
26471 525165,462
132389 35997,10
122893 137748,5
34459 64407 684212,89
18377 45211,6
178122 8011,16
118367 15376,19
43726 45876,54
190396 190397,5
64188 68439 86241,6
426355 56436,18
155561 447538,51
2065 2066,9
19527 49974,6
24669 53626,32
145112 35610,11
17648 240641 240642,5
184084 184211,130
398123 94079,11
229537 229538,11
123789 63220,55
12611 1873,9
119872 32229 70195,7
33266 53405,42
109151 8664,15
278334 500449,14
36329 39368 91279,16
128772 55910 85100,7
120082 7752,8
27186 27187,97
259229 645358,5
20925 64894,42
179974 87108,13
303858 89323,5
707546 90492,24
34699 111879 619192 640464 737068,2
224423 348564 760863 778971,4
2047 377820 612906 718230,1
5663 38653 53441 151916,22
17151 108735 176363 253533 456575,1
1009 353998 366367 370416 545122,1
19258 98422 459850,1
629987 646464 771827,1
187916 502780 678071,2
108464 152563 183715 469592,1
2232 68081 483294 540441 687462,1
145192 149091 229630,1
2152 232292 403392,1
19238 25880 266568 647592,2
89829 234833 367695 525586 547519,1
23665 34062 309861,1
32996 89270 368259,1
43 30946 214153 664678,4
811 12095 556812 712640,1
12157 32691 165862 467188 747575,1
29046 229604 242861 619611 777217,1
35287 403455,1
55181 297764 358351 546371 565455,1
344149 397057 638471 668074,1
62925 197778 250422 521983 536329,1
78962 247215 325073 579666,1
108255 220718 358166 550247,1
24427 46947 364292 699648,1
31718 307748,1
